id,date,business_line,product_line,region,subregion,mortgage_type,valuation,dtv,balance,monthly_repayment,months_in_arrears,pd_12m,in_default
ID1007700828,2022-12-01,Retail,Mortgage,Sweden,Medelpad,capped rate,384325.7855,0.366101315,140702,469,2,0.000288972,false
ID1007700829,2022-12-01,Retail,Mortgage,Sweden,Bohuslan,fixed rate,377435.732,0.243499587,91905,295,0,0.000354071,false
ID1007700830,2022-12-01,Retail,Mortgage,Sweden,Harjedalen,fixed rate,407453.3297,0.24483337,99758,4157,0,0.000278467,false
ID1007700831,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,445840.8149,0.371553995,165654,1380,0,0.000317658,false
ID1007700832,2022-12-01,Retail,Mortgage,Sweden,Medelpad,floating rate,402078.7844,0.319283501,128377,535,0,0.000372978,false
ID1007700833,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,356378.2296,0.336213098,119819,832,0,0.00033506,false
ID1007700834,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,419250.8592,0.351100948,147199,558,2,0.000302666,false
ID1007700835,2022-12-01,Retail,Mortgage,Sweden,Medelpad,floating rate,364868.3151,0.227778951,83109,433,0,0.000271587,false
ID1007700836,2022-12-01,Retail,Mortgage,Sweden,Gastrikland,floating rate,399435.9855,0.36299785,144994,2014,1,0.000262257,false
ID1007700837,2022-12-01,Retail,Mortgage,Sweden,Norrbotten,floating rate,313584.7861,0.382412787,119919,555,0,0.000306943,false
ID1007700838,2022-12-01,Retail,Mortgage,Sweden,Blekinge,fixed rate,329494.2492,0.182051255,59985,208,3,1,true
ID1007700839,2022-12-01,Retail,Mortgage,Sweden,Harjedalen,floating rate,369417.9732,0.36042407,133147,444,0,0.000404954,false
ID1007700840,2022-12-01,Retail,Mortgage,Sweden,Oland,floating rate,405931.727,0.43133083,175091,2432,0,0.000285386,false
ID1007700841,2022-12-01,Retail,Mortgage,Sweden,Bohuslan,floating rate,380942.4035,0.513455518,195597,627,2,0.000307696,false
ID1007700842,2022-12-01,Retail,Mortgage,Sweden,Harjedalen,floating rate,357990.0425,0.371002068,132815,3689,0,0.00027225,false
ID1007700843,2022-12-01,Retail,Mortgage,Sweden,Ostergotland,capped rate,395319.2553,0.442568578,174956,7290,0,0.00029148,false
ID1007700844,2022-12-01,Retail,Mortgage,Sweden,Bohuslan,fixed rate,340660.9261,0.4038323,137570,546,0,0.000304382,false
ID1007700845,2022-12-01,Retail,Mortgage,Sweden,Dalsland,floating rate,325683.6207,0.376730668,122695,2556,0,0.000261178,false
ID1007700846,2022-12-01,Retail,Mortgage,Sweden,Gastrikland,floating rate,369570.0747,0.425413491,157220,771,1,0.000357965,false
ID1007700847,2022-12-01,Retail,Mortgage,Sweden,Dalarna,fixed rate,409087.422,0.425856881,174213,3629,0,0.000277986,false
ID1007700848,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,353634.9854,0.461923024,163352,4538,0,0.000252319,false
ID1007700849,2022-12-01,Retail,Mortgage,Sweden,Norrbotten,capped rate,399895.7135,0.370487442,148156,882,0,0.000376241,false
ID1007700850,2022-12-01,Retail,Mortgage,Sweden,Norrbotten,capped rate,337968.9474,0.455876334,154072,2568,0,0.000242895,false
ID1007700851,2022-12-01,Retail,Mortgage,Sweden,Lappland,capped rate,406280.455,0.522193874,212157,655,1,0.000242879,false
ID1007700852,2022-12-01,Retail,Mortgage,Sweden,Halland,capped rate,396169.4716,0.566168874,224299,3738,0,0.000252357,false
ID1007700853,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,371020.313,0.458948669,170279,1014,0,0.000311369,false
ID1007700854,2022-12-01,Retail,Mortgage,Sweden,Gastrikland,floating rate,382384.3901,0.374534211,143216,1193,1,0.000295848,false
ID1007700855,2022-12-01,Retail,Mortgage,Sweden,Dalsland,floating rate,371134.6372,0.458936116,170327,946,0,0.000302098,false
ID1007700856,2022-12-01,Retail,Mortgage,Sweden,Narke,floating rate,349925.7557,0.242864062,84984,1416,0,0.000333668,false
ID1007700857,2022-12-01,Retail,Mortgage,Sweden,Norrbotten,capped rate,332283.8492,0.248450879,82556,625,0,0.000375991,false
ID1007700858,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,385533.1531,0.279732742,107846,2247,1,0.000324402,false
ID1007700859,2022-12-01,Retail,Mortgage,Sweden,Dalsland,floating rate,343054.9143,0.623981347,214060,939,0,0.000302999,false
ID1007700860,2022-12-01,Retail,Mortgage,Sweden,Lappland,capped rate,338354.8291,0.417633749,141308,693,0,0.000353967,false
ID1007700861,2022-12-01,Retail,Mortgage,Sweden,Blekinge,fixed rate,408340.8766,0.434385616,177377,1344,0,0.00030595,false
ID1007700862,2022-12-01,Retail,Mortgage,Sweden,Jamtland,capped rate,298094.5998,0.466887953,139177,3866,1,0.000272427,false
ID1007700863,2022-12-01,Retail,Mortgage,Sweden,Halland,capped rate,348676.4553,0.494372939,172376,625,0,0.000281859,false
ID1007700864,2022-12-01,Retail,Mortgage,Sweden,Gastrikland,floating rate,373302.1085,0.362055964,135156,469,2,0.000258409,false
ID1007700865,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,335502.4208,0.293100443,98336,4097,0,0.000291306,false
ID1007700866,2022-12-01,Retail,Mortgage,Sweden,Gastrikland,fixed rate,417269.24,0.313915223,130987,496,2,0.000322664,false
ID1007700867,2022-12-01,Retail,Mortgage,Sweden,Halland,floating rate,412249.3799,0.440133856,181445,3780,0,0.00029934,false
ID1007700868,2022-12-01,Retail,Mortgage,Sweden,Narke,floating rate,353239.6574,0.459013474,162142,643,0,0.000333292,false
ID1007700869,2022-12-01,Retail,Mortgage,Sweden,Oland,capped rate,368411.6366,0.400167658,147426,512,0,0.000285432,false
ID1007700870,2022-12-01,Retail,Mortgage,Sweden,Dalsland,fixed rate,349673.5201,0.33646383,117652,363,2,0.000276623,false
ID1007700871,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,385429.5135,0.479768231,184917,1185,1,0.000292232,false
ID1007700872,2022-12-01,Retail,Mortgage,Sweden,Medelpad,floating rate,425694.0534,0.451143796,192049,16004,0,0.000235144,false
ID1007700873,2022-12-01,Retail,Mortgage,Sweden,Narke,floating rate,416630.0529,0.36444141,151837,2109,0,0.000303245,false
ID1007700874,2022-12-01,Retail,Mortgage,Sweden,Halsingland,floating rate,362161.8941,0.440931062,159688,493,0,0.000252986,false
ID1007700875,2022-12-01,Retail,Mortgage,Sweden,Harjedalen,floating rate,350489.4553,0.415126567,145497,713,0,0.000353879,false
ID1007700876,2022-12-01,Retail,Mortgage,Sweden,Oland,capped rate,335992.8773,0.509020353,171027,679,1,0.000335449,false
ID1007700877,2022-12-01,Retail,Mortgage,Sweden,Harjedalen,floating rate,345725.5076,0.509169759,176033,1630,2,0.000351527,false
ID1007700878,2022-12-01,Retail,Mortgage,Sweden,Blekinge,fixed rate,412518.7403,0.436534029,180078,536,0,0.000269813,false
ID1007700879,2022-12-01,Retail,Mortgage,Sweden,Oland,capped rate,320437.1399,0.346059405,110890,342,0,0.000268108,false
ID1007700880,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,385741.7529,0.560423072,216179,4504,0,0.000276543,false
ID1007700881,2022-12-01,Retail,Mortgage,Sweden,Lappland,capped rate,319839.5776,0.473942706,151586,632,1,0.000310405,false
ID1007700882,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,444020.8354,0.180034743,79939,606,0,0.000281743,false
ID1007700883,2022-12-01,Retail,Mortgage,Sweden,Halsingland,floating rate,357700.6962,0.552374659,197585,16465,0,0.000285961,false
ID1007700884,2022-12-01,Retail,Mortgage,Sweden,Dalarna,fixed rate,336540.609,0.40820593,137378,520,0,0.000283443,false
ID1007700885,2022-12-01,Retail,Mortgage,Sweden,Gastrikland,floating rate,358085.2408,0.422989217,151466,701,0,0.000398416,false
ID1007700886,2022-12-01,Retail,Mortgage,Sweden,Oland,capped rate,344208.9495,0.382059506,131508,996,0,0.000237431,false
ID1007700887,2022-12-01,Retail,Mortgage,Sweden,Dalsland,floating rate,390736.6599,0.292748102,114387,953,1,0.000430184,false
ID1007700888,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,378505.3449,0.305751341,115729,3215,1,0.000206723,false
ID1007700889,2022-12-01,Retail,Mortgage,Sweden,Bohuslan,fixed rate,331324.5234,0.360351238,119393,383,3,1,true
ID1007700890,2022-12-01,Retail,Mortgage,Sweden,Narke,floating rate,354265.5027,0.431634117,152913,510,2,0.000340016,false
ID1007700891,2022-12-01,Retail,Mortgage,Sweden,Ostergotland,capped rate,399412.8367,0.374516107,149587,2078,0,0.000289842,false
ID1007700892,2022-12-01,Retail,Mortgage,Sweden,Gastrikland,floating rate,325997.1442,0.417994361,136265,2839,0,0.000278979,false
ID1007700893,2022-12-01,Retail,Mortgage,Sweden,Blekinge,fixed rate,364341.5771,0.470137702,171291,3569,0,0.000337375,false
ID1007700894,2022-12-01,Retail,Mortgage,Sweden,Jamtland,fixed rate,355435.1384,0.440549506,156587,544,1,0.000244457,false
ID1007700895,2022-12-01,Retail,Mortgage,Sweden,Narke,floating rate,368766.2395,0.48439161,178627,1063,0,0.000170051,false
ID1007700896,2022-12-01,Retail,Mortgage,Sweden,Ostergotland,capped rate,350112.6159,0.354658772,124171,383,0,0.000316038,false
ID1007700897,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,351323.6022,0.372665941,130926,10911,1,0.000373419,false
ID1007700898,2022-12-01,Retail,Mortgage,Sweden,Ostergotland,capped rate,398476.9856,0.485619313,193508,8063,0,0.000292777,false
ID1007700899,2022-12-01,Retail,Mortgage,Sweden,Halsingland,floating rate,353540.5353,0.36747366,129917,5413,0,0.000235882,false
ID1007700900,2022-12-01,Retail,Mortgage,Sweden,Dalsland,floating rate,417554.2454,0.495699636,206981,17248,1,0.00027026,false
ID1007700901,2022-12-01,Retail,Mortgage,Sweden,Bohuslan,fixed rate,341086.596,0.49746396,169678,589,2,0.000276972,false
ID1007700902,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,353140.0457,0.376624725,133001,652,0,0.000307298,false
ID1007700903,2022-12-01,Retail,Mortgage,Sweden,Oland,capped rate,332809.228,0.51051061,169903,545,0,0.000312404,false
ID1007700904,2022-12-01,Retail,Mortgage,Sweden,Halsingland,floating rate,332751.1279,0.389001628,129441,490,0,0.000198807,false
ID1007700905,2022-12-01,Retail,Mortgage,Sweden,Narke,capped rate,429117.5306,0.386252469,165748,987,0,0.0002307,false
ID1007700906,2022-12-01,Retail,Mortgage,Sweden,Jamtland,capped rate,363880.4391,0.245848721,89460,287,0,0.000302421,false
ID1007700907,2022-12-01,Retail,Mortgage,Sweden,Dalarna,floating rate,303085.2498,0.379066753,114890,1596,3,1,true
ID1007700908,2022-12-01,Retail,Mortgage,Sweden,Gotland,floating rate,426028.6389,0.26065225,111045,841,0,0.000261502,false
ID1007700909,2022-12-01,Retail,Mortgage,Sweden,Harjedalen,floating rate,400267.8809,0.53212931,212994,887,1,0.000293597,false
ID1007700910,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,370732.7169,0.419898582,155670,763,3,1,true
ID1007700911,2022-12-01,Retail,Mortgage,Sweden,Narke,floating rate,385354.1787,0.571085166,220070,3668,0,0.000260762,false
ID1007700912,2022-12-01,Retail,Mortgage,Sweden,Oland,capped rate,348582.5612,0.272130954,94860,316,2,0.000291906,false
ID1007700913,2022-12-01,Retail,Mortgage,Sweden,Oland,capped rate,372024.207,0.501189695,186455,863,0,0.000198392,false
ID1007700914,2022-12-01,Retail,Mortgage,Sweden,Dalsland,floating rate,355275.7145,0.282229836,100269,309,1,0.000426282,false
ID1007700915,2022-12-01,Retail,Mortgage,Sweden,Halland,floating rate,355467.4625,0.300366087,106770,684,1,0.000289063,false
ID1007700916,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,290196.334,0.446925229,129696,10808,2,0.000371608,false
ID1007700917,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,361082.9556,0.292237048,105522,314,1,0.000264245,false
ID1007700918,2022-12-01,Retail,Mortgage,Sweden,Narke,capped rate,383371.0105,0.522461396,200297,1855,0,0.000285002,false
ID1007700919,2022-12-01,Retail,Mortgage,Sweden,Dalarna,floating rate,340465.5483,0.289420259,98538,821,0,0.000319442,false
ID1007700920,2022-12-01,Retail,Mortgage,Sweden,Lappland,capped rate,351538.0607,0.420249787,147734,492,2,0.000304836,false
ID1007700921,2022-12-01,Retail,Mortgage,Sweden,Gotland,capped rate,379797.6763,0.284600921,108091,819,0,0.000263949,false
ID1007700922,2022-12-01,Retail,Mortgage,Sweden,Dalarna,floating rate,360028.8883,0.444231379,159936,701,0,0.000281098,false
ID1007700923,2022-12-01,Retail,Mortgage,Sweden,Gastrikland,floating rate,329395.7255,0.622366652,205005,949,0,0.00028489,false
ID1007700924,2022-12-01,Retail,Mortgage,Sweden,Bohuslan,fixed rate,330969.6532,0.532025823,176084,3668,0,0.000300961,false
ID1007700925,2022-12-01,Retail,Mortgage,Sweden,Ostergotland,capped rate,297425.2651,0.415258436,123508,3431,0,0.000268555,false
ID1007700926,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,346365.7942,0.181049639,62709,209,2,0.000209817,false
ID1007700927,2022-12-01,Retail,Mortgage,Sweden,Harjedalen,floating rate,365583.4818,0.560904403,205057,777,1,0.000312824,false
ID1007700928,2022-12-01,Retail,Mortgage,Sweden,Lappland,floating rate,337359.147,0.319454038,107771,1123,0,0.000306621,false
ID1007700929,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,393350.5762,0.34881755,137208,1270,0,0.000270793,false
ID1007700930,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,427659.794,0.229149098,97998,1167,0,0.000268561,false
ID1007700931,2022-12-01,Retail,Mortgage,Sweden,Narke,capped rate,406275.7804,0.466572579,189557,718,0,0.000296994,false
ID1007700932,2022-12-01,Retail,Mortgage,Sweden,Dalsland,fixed rate,302466.7322,0.487637182,147494,455,2,0.000255271,false
ID1007700933,2022-12-01,Retail,Mortgage,Sweden,Gotland,fixed rate,353970.5102,0.474432843,167935,608,1,0.000302157,false
ID1007700934,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,404040.2046,0.170628644,68941,1149,0,0.000206513,false
ID1007700935,2022-12-01,Retail,Mortgage,Sweden,Norrbotten,floating rate,378604.4777,0.452484434,171313,751,0,0.000337888,false
ID1007700936,2022-12-01,Retail,Mortgage,Sweden,Oland,capped rate,376056.0838,0.423622315,159306,2655,0,0.000283785,false
ID1007700937,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,411055.1258,0.361622338,148647,1770,0,0.000292539,false
ID1007700938,2022-12-01,Retail,Mortgage,Sweden,Oland,capped rate,351309.6719,0.331486315,116454,747,1,0.000314631,false
ID1007700939,2022-12-01,Retail,Mortgage,Sweden,Blekinge,fixed rate,351820.0034,0.423127881,148865,620,0,0.000376459,false
ID1007700940,2022-12-01,Retail,Mortgage,Sweden,Dalsland,fixed rate,331778.4509,0.39360751,130590,777,1,0.000265886,false
ID1007700941,2022-12-01,Retail,Mortgage,Sweden,Harjedalen,floating rate,388277.007,0.503221413,195389,857,0,0.000334872,false
ID1007700942,2022-12-01,Retail,Mortgage,Sweden,Oland,capped rate,361245.8923,0.553245462,199858,980,1,0.000318577,false
ID1007700943,2022-12-01,Retail,Mortgage,Sweden,Halland,floating rate,272461.5718,0.369268855,100612,932,1,0.000359422,false
ID1007700944,2022-12-01,Retail,Mortgage,Sweden,Dalarna,fixed rate,302612.104,0.247267605,74826,390,1,0.000279255,false
ID1007700945,2022-12-01,Retail,Mortgage,Sweden,Dalarna,fixed rate,286615.3039,0.501382525,143704,521,1,0.000385788,false
ID1007700946,2022-12-01,Retail,Mortgage,Sweden,Narke,capped rate,323743.4307,0.407307413,131863,999,1,0.000265745,false
ID1007700947,2022-12-01,Retail,Mortgage,Sweden,Halsingland,floating rate,369931.1781,0.504271311,186546,2591,0,0.000263635,false
ID1007700948,2022-12-01,Retail,Mortgage,Sweden,Gotland,floating rate,374071.5664,0.628027352,234927,979,3,1,true
ID1007700949,2022-12-01,Retail,Mortgage,Sweden,Gotland,fixed rate,364102.175,0.541832208,197282,1265,0,0.000250548,false
ID1007700950,2022-12-01,Retail,Mortgage,Sweden,Lappland,capped rate,314959.8988,0.415869751,130982,520,0,0.000192456,false
ID1007700951,2022-12-01,Retail,Mortgage,Sweden,Halsingland,floating rate,361240.734,0.407914628,147355,1364,1,0.000287634,false
ID1007700952,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,416444.9712,0.280178422,116679,405,2,0.000253196,false
ID1007700953,2022-12-01,Retail,Mortgage,Sweden,Dalarna,floating rate,258724.3676,0.314001882,81240,260,1,0.000295102,false
ID1007700954,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,404003.8806,0.358893323,144994,604,0,0.000368972,false
ID1007700955,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,374947.1986,0.259282371,97217,352,2,0.000333247,false
ID1007700956,2022-12-01,Retail,Mortgage,Sweden,Harjedalen,floating rate,362366.3856,0.392209119,142123,474,0,0.000334814,false
ID1007700957,2022-12-01,Retail,Mortgage,Sweden,Harjedalen,floating rate,419723.6312,0.453017753,190142,609,0,0.000307219,false
ID1007700958,2022-12-01,Retail,Mortgage,Sweden,Norrbotten,capped rate,326194.2679,0.464087419,151383,664,0,0.000267236,false
ID1007700959,2022-12-01,Retail,Mortgage,Sweden,Gastrikland,floating rate,354974.3558,0.369641709,131213,475,0,0.000216249,false
ID1007700960,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,271916.597,0.366341772,99614,395,0,0.000364794,false
ID1007700961,2022-12-01,Retail,Mortgage,Sweden,Norrbotten,floating rate,381305.7405,0.289387902,110345,920,0,0.000309487,false
ID1007700962,2022-12-01,Retail,Mortgage,Sweden,Ostergotland,capped rate,346249.8331,0.370575606,128312,764,0,0.000335853,false
ID1007700963,2022-12-01,Retail,Mortgage,Sweden,Dalarna,floating rate,397909.8458,0.31349994,124745,473,0,0.000262002,false
ID1007700964,2022-12-01,Retail,Mortgage,Sweden,Gotland,floating rate,407869.9381,0.587300745,239542,951,3,1,true
ID1007700965,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,337501.1123,0.263002197,88764,1849,0,0.000255731,false
ID1007700966,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,367315.8727,0.355240264,130485,2718,0,0.000301214,false
ID1007700967,2022-12-01,Retail,Mortgage,Sweden,Gastrikland,fixed rate,369264.1811,0.369206575,136335,516,1,0.000294215,false
ID1007700968,2022-12-01,Retail,Mortgage,Sweden,Lappland,floating rate,334347.2129,0.291907359,97598,626,3,1,true
ID1007700969,2022-12-01,Retail,Mortgage,Sweden,Jamtland,floating rate,311336.3754,0.374632953,116637,572,1,0.000271659,false
ID1007700970,2022-12-01,Retail,Mortgage,Sweden,Halsingland,floating rate,437860.1565,0.338468481,148202,1123,0,0.00033622,false
ID1007700971,2022-12-01,Retail,Mortgage,Sweden,Norrbotten,floating rate,301549.1628,0.358234334,108025,429,0,0.000330253,false
ID1007700972,2022-12-01,Retail,Mortgage,Sweden,Norrbotten,floating rate,339421.0544,0.574313255,194934,1805,1,0.000272633,false
ID1007700973,2022-12-01,Retail,Mortgage,Sweden,Blekinge,fixed rate,349430.1291,0.193341451,67559,469,0,0.000303131,false
ID1007700974,2022-12-01,Retail,Mortgage,Sweden,Ostergotland,capped rate,338850.5902,0.352111209,119313,398,0,0.000311649,false
ID1007700975,2022-12-01,Retail,Mortgage,Sweden,Blekinge,fixed rate,366291.6339,0.412046834,150929,662,1,0.000250359,false
ID1007700976,2022-12-01,Retail,Mortgage,Sweden,Ostergotland,capped rate,350676.6347,0.474202214,166292,630,0,0.000251744,false
ID1007700977,2022-12-01,Retail,Mortgage,Sweden,Halland,floating rate,302997.1312,0.408521533,123781,938,0,0.000222683,false
ID1007700978,2022-12-01,Retail,Mortgage,Sweden,Narke,capped rate,343003.6759,0.358932895,123115,933,0,0.00038029,false
ID1007700979,2022-12-01,Retail,Mortgage,Sweden,Dalsland,floating rate,443986.6141,0.283146387,125713,403,0,0.000285387,false
ID1007700980,2022-12-01,Retail,Mortgage,Sweden,Bohuslan,fixed rate,337136.0072,0.205409849,69251,339,1,0.00035473,false
ID1007700981,2022-12-01,Retail,Mortgage,Sweden,Dalarna,floating rate,295039.2203,0.246387488,72694,551,1,0.000306142,false
ID1007700982,2022-12-01,Retail,Mortgage,Sweden,Gastrikland,floating rate,343150.3205,0.581874778,199671,832,0,0.000344229,false
ID1007700983,2022-12-01,Retail,Mortgage,Sweden,Oland,capped rate,432834.8773,0.619792738,268268,1177,0,0.000285235,false
ID1007700984,2022-12-01,Retail,Mortgage,Sweden,Blekinge,fixed rate,359859.3607,0.301836634,108619,566,1,0.000265467,false
ID1007700985,2022-12-01,Retail,Mortgage,Sweden,Harjedalen,floating rate,350329.7928,0.28454429,99684,361,0,0.000340103,false
ID1007700986,2022-12-01,Retail,Mortgage,Sweden,Lappland,floating rate,379383.5291,0.437801599,166095,1977,2,0.000258951,false
ID1007700987,2022-12-01,Retail,Mortgage,Sweden,Harjedalen,floating rate,445037.4942,0.650989434,289715,1006,0,0.00026645,false
ID1007700988,2022-12-01,Retail,Mortgage,Sweden,Dalsland,fixed rate,434540.739,0.30374105,131988,733,0,0.000237908,false
ID1007700989,2022-12-01,Retail,Mortgage,Sweden,Lappland,capped rate,405107.0186,0.166771476,67560,352,2,0.000280403,false
ID1007700990,2022-12-01,Retail,Mortgage,Sweden,Dalsland,floating rate,397148.5485,0.421240881,167295,498,0,0.000373776,false
ID1007700991,2022-12-01,Retail,Mortgage,Sweden,Halsingland,capped rate,388089.4171,0.436419459,169370,672,0,0.000213897,false
ID1007700992,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,358816.8023,0.301848009,108308,694,2,0.000384336,false
ID1007700993,2022-12-01,Retail,Mortgage,Sweden,Gotland,floating rate,363016.6448,0.295124254,107135,425,0,0.000244126,false
ID1007700994,2022-12-01,Retail,Mortgage,Sweden,Dalarna,floating rate,361172.3819,0.434501674,156930,523,1,0.000262605,false
ID1007700995,2022-12-01,Retail,Mortgage,Sweden,Dalarna,floating rate,361431.2869,0.272176638,98373,328,1,0.00025703,false
ID1007700996,2022-12-01,Retail,Mortgage,Sweden,Dalsland,capped rate,381481.9755,0.519423277,198151,826,0,0.00027106,false
ID1007700997,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,366752.2767,0.401353381,147197,681,2,0.00029312,false
ID1007700998,2022-12-01,Retail,Mortgage,Sweden,Blekinge,floating rate,405673.3292,0.491973372,199580,693,0,0.000310446,false
ID1007700999,2022-12-01,Retail,Mortgage,Sweden,Blekinge,floating rate,386517.759,0.390808645,151054,504,0,0.000309265,false
ID1007701000,2022-12-01,Retail,Mortgage,Sweden,Angermanland,fixed rate,385916.4246,0.300747439,116063,604,0,0.00030913,false
